"tournament_full_name","tournament_name","tournament_year","tournament_split","tournament_region","tournament_url","tournament_day","game_title","game_map","game_timestamp","game_num","game_id"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 7","Game #6","World's Edge","1681594242","6","ecc0ad98e1055516b8471bddd9a2fce4"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 8","Game #2","Storm Point","1682179229","2","3cc2c7e9cfe6b8e2082cdbcbe863314f"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 8","Game #3","Storm Point","1682181037","3","4c728339e0b639eb05e6edd5065c7ad4"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 8","Game #4","World's Edge","1682183124","4","f827f4fb7ea2ac64707f350a86852ebd"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 8","Game #5","World's Edge","1682185125","5","f475e8aaccde9cc5bdd8f6ffb00d8732"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 8","Game #6","World's Edge","1682186886","6","78d19d6c6971463bb2e27c47b7416613"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 9","Game #1","Storm Point","1682189889","1","c5da87f94d441f3212cff1bb9c81e312"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 9","Game #2","Storm Point","1682192767","2","a937bfabbc4c5cc46b98899b12d6dccc"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 9","Game #3","Storm Point","1682195150","3","4a12e08d0075fc2cbe8a85ed3968304b"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 9","Game #4","World's Edge","1682197148","4","c85a3f73705a4718c03db2c847194869"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 9","Game #5","World's Edge","1682199477","5","ba7b86cb8e05cb0459db2e252c6b7607"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Day 9","Game #6","World's Edge","1682201264","6","612cfe74c8f9de54c83c26df67385985"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #1","Storm Point","1682782224","1","242c257b8246807169caa934b30a4145"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #2","Storm Point","1682783796","2","f9f394f83924b99d70a837aa6b00d5c1"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #3","World's Edge","1682785500","3","ba67dfb958ea4056e5072eb36019473c"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #4","World's Edge","1682787516","4","5cab7503a79ffaf9e31b66ab0b22c9d4"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #5","Storm Point","1682789648","5","8352c0f0ca9e755151731b22a7850f28"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #6","Storm Point","1682792472","6","5d5eaf1690f3edcb634f39a330b44dc8"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #7","World's Edge","1682794172","7","9073eba481c1bebc9b40c02948f74650"
"Pro League - Year 3, Split 2","Pro League","3","2","SA","/algs/Y3-Split2/Pro-League/SA/Overview","Finals","Game #8","World's Edge","1682795828","8","d60c2ba191527b8f5c97bf5a442a3739"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 1","Game #1","Storm Point","1705831955","1","3e48abbd0b0aa7d5a80198b3a425eba8"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 1","Game #2","Storm Point","1705831981","2","c4f610d6ea6f406805bc751fecfe53b2"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 1","Game #3","Storm Point","1705831997","3","25dbc6827efdd1ced6c49dc79a75f9bc"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 1","Game #4","World's Edge","1705832012","4","480de2e255cd3c4565035f08457d06f1"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 1","Game #5","World's Edge","1705832028","5","7face8a906c0c9bdf1b0bdf52a01e0c5"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 1","Game #6","World's Edge","1705832041","6","9d3e8ce383455815bbc5105e92ec359c"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 2","Game #1","Storm Point","1706437088","1","25f5b03057124752d7ec190890807c07"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 2","Game #2","Storm Point","1706437117","2","506bfbb682a841cf8e708a3a5369ac49"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 2","Game #3","Storm Point","1706437143","3","6106d1ec33d8754b5e277260b47fc05f"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 2","Game #4","World's Edge","1706437174","4","703676de2b17b3acbdee5f26a2c0804b"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 2","Game #5","World's Edge","1706437200","5","15311a43f2071998e814f60db7302acf"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 2","Game #6","World's Edge","1706437225","6","b166918364aec1ccc3620e9c70b4ed03"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 3","Game #1","Storm Point","1706437390","1","0370abe1f6ed14419c3ba0765aaad09a"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 3","Game #2","Storm Point","1706437443","2","6320ed7c4a1a313e6cb82185eafb660d"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 3","Game #3","Storm Point","1706437468","3","0436342d30e476ccec6b4fa3408a098a"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 3","Game #4","World's Edge","1706437494","4","019c20e07f9a7244ba2d374b67fd9ee3"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 3","Game #5","World's Edge","1706437517","5","43c47da95f14bbc5da4c324403f8c1c6"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 3","Game #6","World's Edge","1706437540","6","041d544c6f7b7d9fd3862be7c1237657"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 4","Game #1","Storm Point","1707046587","1","c673749c4cb520ac9daf6dacec4c0a3b"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 4","Game #2","Storm Point","1707046601","2","22cb70499cb403bbd5844c5e674f4540"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 4","Game #3","Storm Point","1707046612","3","b06a39e3fe147642d167a93183e3c058"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 4","Game #4","World's Edge","1707046623","4","ff964e629c5974d670b2b2dba6932c97"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 4","Game #5","World's Edge","1707046631","5","01d3b92a6586dca49376c76e98ae4eb4"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 4","Game #6","World's Edge","1707046640","6","da412152d651c3106fa2799b635c1517"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 5","Game #1","Storm Point","1707052604","1","1297ed7cfd9300822fd27a8abce4288a"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 5","Game #2","Storm Point","1707052635","2","d000aa0702a6b61b536e6f9632f0497b"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 5","Game #3","Storm Point","1707052643","3","1aca79d9b36ae93655ff9282d2c0a549"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 5","Game #4","World's Edge","1707052652","4","1bff3738d813713b39f5855e2ba3dd98"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 5","Game #5","World's Edge","1707052659","5","08a4183a6c4f7b6bab5baeac41eab025"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 5","Game #6","World's Edge","1707052668","6","7368571e20de74ff533489dbaf9f4f50"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 6","Game #1","World's Edge","1707559803","1","8bbbbe4dd90bfc9058859cd20f960c7e"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 6","Game #2","World's Edge","1707559820","2","0c7c6188954aa272c9bfeee81b20316a"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 6","Game #3","World's Edge","1707559828","3","62f564e805175392f1dbff067ab309b3"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 6","Game #4","Storm Point","1707559836","4","eca05485aef888a5684cf3441bc7c361"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 6","Game #5","Storm Point","1707559843","5","77fe177afc746cda87a203e01b7db093"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 6","Game #6","Storm Point","1707559851","6","cd14316c2ab472d27d2b59950d08a82a"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 7","Game #1","World's Edge","1707559989","1","7d787c48d4ec61a3873c5066004a9ef7"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 7","Game #2","World's Edge","1707559995","2","ff0f90e805f4f6be77b79dddefafa6c0"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 7","Game #3","World's Edge","1707560004","3","638044ae11317f1b0ddfdb08971b584b"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 7","Game #4","Storm Point","1707560015","4","a460d6a2a8eb6bac31c623c21f1d7a3e"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 7","Game #5","Storm Point","1707560023","5","5587947c1e3c1b4c66b5ce87a8c79c81"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_N","/algs/Y4-Split1/Pro-League/APAC_N/Overview","Day 7","Game #6","Storm Point","1707560029","6","d6403fe3c66c37834fd74e481b2ae242"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 1","Game #1","Storm Point","1705737657","1","8481b566abbbb96a56ce2216b2959121"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 1","Game #2","Storm Point","1705737712","2","d496ce355de76f79f5048801271c4c2d"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 1","Game #3","Storm Point","1705737746","3","fdf5839036ad9189861fe4b2a9bc1cf0"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 1","Game #4","World's Edge","1705737775","4","c20fb3aa30bdc3d2fb1c195199741071"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 1","Game #5","World's Edge","1705737802","5","d83174a85b62561ee0ad280a76e39a04"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 1","Game #6","World's Edge","1705737827","6","7713af731b8e8a74ed222fa3122e7890"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 2","Game #1","Storm Point","1706349419","1","2f3de93c23ffbf230723284c9a83d81d"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 2","Game #2","Storm Point","1706349450","2","e9799a21cc46ae47fe7c2fce4fbd2af0"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 2","Game #3","Storm Point","1706349479","3","ce2c296a144cf78d2973dbf28d4914c0"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 2","Game #4","World's Edge","1706349500","4","37f8e03fcdaaf7280c8c8ca22b385718"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 2","Game #5","World's Edge","1706349546","5","f51b641fc76d74f6b44c34bad3de077c"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 2","Game #6","World's Edge","1706349572","6","89d839bd57759ac7e716fe39eb9b3086"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 3","Game #1","Storm Point","1706374570","1","9e7d5d3358929b46ad51f4f15ff191ee"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 3","Game #2","Storm Point","1706374596","2","95a8ce4900c0f343339c228dec988093"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 3","Game #3","Storm Point","1706374620","3","37030a3250b0ae0ca04c9f914e84a09c"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 3","Game #4","World's Edge","1706374649","4","6e3087147156aaf70eb73ed6b197b7f9"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 3","Game #6","World's Edge","1706374688","6","f4976ae20b8da4a8735946366afcd713"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 3","Game #5","World's Edge","1706374818","5","0495fd7793dcd9ca7099160e92e2c076"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 4","Game #1","Storm Point","1706963490","1","ae8ea25d6c211b98791b34b7bc4bc3c2"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 4","Game #2","Storm Point","1706963619","2","2558cc161f20972eb53118ed6ad635cc"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 4","Game #3","Storm Point","1706963658","3","d23ac66d4f53f2c0926dc4ffd833ef63"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 4","Game #4","World's Edge","1706963666","4","27fdad9a34158f893bc597999eabb19f"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 4","Game #5","World's Edge","1706963675","5","6db109c3b6ad892151adab7973a621ce"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 4","Game #6","World's Edge","1706963685","6","d424d95c0322d7a0b526ae1a6de94264"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 5","Game #1","Storm Point","1706963697","1","b55c096659cff2676b0dd3bf06c4f260"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 5","Game #2","Storm Point","1706963717","2","8f3b348f9573a2a810320c7c27927029"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 5","Game #3","Storm Point","1706963727","3","7887041b35d9f80e29f2ddb430664566"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 5","Game #5","World's Edge","1706963754","5","abed7d90e149272b533994ca58fadbea"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 5","Game #6","World's Edge","1706977172","6","79f918bdad36073c9788527fe151172d"
"Pro League - Year 4, Split 1","Pro League","4","1","APAC_S","/algs/Y4-Split1/Pro-League/APAC_S/Overview","Day 5","Game #4","World's Edge","1706977225","4","3d330bf6e4aa7dae9a4b0db35f2864df"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 1","Game #1","Storm Point","1705871223","1","378546ccd3520a38e9dbe0a0bcbd158d"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 1","Game #2","Storm Point","1705871243","2","fc5f6d1eba1444f45952eab8c2777eae"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 1","Game #3","Storm Point","1705871263","3","06c1d5559bb220d709ca182f76b75986"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 1","Game #4","World's Edge","1705871293","4","85b226e68a889d36ebe3d202ae34fd25"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 1","Game #5","World's Edge","1705871312","5","ff3948f9998e74d1537698c805d99b48"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 1","Game #6","World's Edge","1705871332","6","d437dbcc6a3396301b95db82bff2ca5d"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 2","Game #1","Storm Point","1706450283","1","e71aa0425c94b3cd2a4c9770d4be6a48"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 2","Game #2","Storm Point","1706450307","2","cde60016e1055b70bbbafcb8109f5fd5"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 2","Game #3","Storm Point","1706450330","3","2cd5c9db1eb934cc6e0be7bd89d860ce"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 2","Game #4","World's Edge","1706450353","4","be101560f41f83858bac179b107a58a6"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 2","Game #5","World's Edge","1706450379","5","16a9544ef696a08df86c493602c6b1bb"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 2","Game #6","World's Edge","1706450403","6","8560f4c98d44a302ff2d1380322ecb50"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 3","Game #1","Storm Point","1706466385","1","e5ddbc49a5f110e65cd938660ba5d5af"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 3","Game #2","Storm Point","1706468248","2","57b1e24ebcabeb21bda9c90789c101ea"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 3","Game #3","Storm Point","1706470105","3","6ca72d7aa19eaac2f0b549692cc45410"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 3","Game #4","World's Edge","1706472308","4","7a10a138ca4fa6746816443a5077f75a"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 3","Game #5","World's Edge","1706474044","5","d9c52dd97c03d06626db5c8b5affbbbf"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 3","Game #6","World's Edge","1706475767","6","8a941db9b45a053c49987c959947de04"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 4","Game #1","Storm Point","1707071199","1","11817b03b305e1983615946c00390a78"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 4","Game #2","Storm Point","1707072766","2","ddb7ca235a3ad8189a0c4ebea06058d8"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 4","Game #3","Storm Point","1707074906","3","bbd4de0516e4e1565f37827b2c845c58"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 4","Game #4","World's Edge","1707076880","4","76c3e864d06cb875844acb27db183602"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 4","Game #5","World's Edge","1707078641","5","a706f3880f3f4e7cf0a4d49823bd5a32"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 4","Game #6","World's Edge","1707080387","6","d06ccce461918d2252a57f24219dce90"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 1","Game #1","Storm Point","1705907875","1","3879ae98d4778354369ece64e99299fb"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 1","Game #2","Storm Point","1705907894","2","cea3d7dda6321596baafc96cc9ddb736"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 1","Game #3","Storm Point","1705907908","3","92a41c7697550bc629c5355608a0c663"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 1","Game #4","World's Edge","1705907923","4","323edd98558e27c323a4f1f835b184c9"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 1","Game #5","World's Edge","1705907936","5","0228ce7711fbede9aab0a915dec85b3d"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 1","Game #6","World's Edge","1705907956","6","2d4b2894ec56b64c04f7bcd7f733d6a3"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 2","Game #1","Storm Point","1706450533","1","b7afdb6f30c3e5a362b4c140551afdae"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 2","Game #2","Storm Point","1706450556","2","caac04639a960dc245fdca51c2ba4227"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 2","Game #3","Storm Point","1706450583","3","76cb085224cc8de1d0bf2e1d75fd8e4b"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 2","Game #4","World's Edge","1706450606","4","1544b398bf8a930f4dd4d6f8ff6be032"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 2","Game #5","World's Edge","1706450629","5","52ca8d1d63dc85f96ae44ae19cc75f55"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 2","Game #6","World's Edge","1706450653","6","ebec4907fce06d85ca82b1dafac36855"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 3","Game #1","Storm Point","1706484399","1","4e67d9ec1ca61ed2ed9ab248aae01243"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 3","Game #2","Storm Point","1706486119","2","912e5010cfb122a3d08564f943c7b10a"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 3","Game #3","Storm Point","1706487845","3","32fc6e39f8aec5a0c42c651d8d94742f"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 3","Game #4","World's Edge","1706490103","4","6c949e6d9e7f760a9740e7cddf573635"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 3","Game #5","World's Edge","1706492253","5","36cca14adf5c8606366ced7ca9ee5e11"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 3","Game #6","World's Edge","1706494170","6","99345c8399353b97731273ec0b156779"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 4","Game #1","Storm Point","1707089302","1","6c0892cd12bccc766358baa52518de44"
